,NPI_ID,HCP_ID,TARGET,Age,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_1_month,Procedures_Immuno_last_6_month,Procedures_Immuno_last_12_month,Procedures_Biopsy_last_3_month,Procedures_Biopsy_last_6_month,Procedures_Biopsy_last_12_month,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,F2F_visit,F2F_visit_last_1_month,F2F_visit_last_3_month,VRC_visit_last_3_month,VRC_visit_last_6_month,VRC_visit_last_12_month,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
4426,7248419,HCP_4427,0,91,934,1050,1931,2471,4856,289,381,33,65,97,157,66,180,266,140,279,525,7,14,18,1,2,4,4,5,9,False,False
4427,4670108,HCP_4428,0,34,1075,1677,2284,2364,3432,342,608,43,52,57,106,79,66,76,98,168,254,9,17,32,1,2,4,8,11,13,False,False
4428,9817851,HCP_4429,1,57,1100,1347,2400,3686,5761,76,128,65,69,101,104,51,92,156,37,48,65,20,30,32,1,2,3,5,6,10,True,False
4429,5146064,HCP_4430,1,68,1100,1335,2436,3665,6944,16,19,39,73,109,140,79,115,177,132,229,252,16,18,21,2,4,5,3,6,11,False,False
4430,1189178,HCP_4431,1,49,997,1851,3451,5279,7925,235,373,30,31,56,74,81,130,248,82,157,215,14,26,43,2,4,7,3,6,12,False,False
4431,6812362,HCP_4432,0,33,458,526,828,1521,2128,85,124,25,33,44,87,74,97,138,88,101,146,13,26,52,2,3,5,4,7,9,False,False
4432,8172781,HCP_4433,0,60,539,969,981,1854,3012,151,185,35,62,110,128,74,91,127,84,143,241,16,21,39,2,4,7,6,7,8,False,False
4433,8258706,HCP_4434,1,43,1100,1750,2018,2533,3892,66,106,68,131,151,246,50,182,291,70,80,89,13,18,26,2,3,5,6,12,15,False,False
4434,4135202,HCP_4435,0,83,1100,1153,1631,2913,4286,225,376,68,113,181,335,48,86,106,60,65,95,9,17,33,1,2,3,5,8,15,False,False
4435,2886154,HCP_4436,0,54,645,1161,1741,1947,3761,153,179,43,51,55,67,52,188,199,87,143,247,14,19,29,1,2,3,4,7,14,False,False
4436,2849942,HCP_4437,1,90,721,911,1580,2243,3364,180,345,70,136,253,320,52,161,304,39,74,113,9,11,17,1,2,4,4,6,8,False,True
4437,3675058,HCP_4438,1,91,656,681,1103,1885,3114,190,335,70,92,152,166,35,80,121,117,201,367,7,13,20,2,4,5,3,5,10,True,False
4438,9598085,HCP_4439,0,83,1100,2083,2561,3362,5303,67,120,39,77,130,194,46,164,171,109,196,316,20,31,38,2,4,7,8,10,11,False,False
4439,5858838,HCP_4440,0,91,343,395,758,1263,2219,89,120,55,84,159,166,62,78,134,114,127,185,13,26,39,2,4,6,8,16,29,False,False
4440,8846844,HCP_4441,0,78,706,1194,1364,2674,3342,250,377,66,87,92,161,60,167,171,82,158,264,15,20,38,1,2,4,3,4,8,False,False
4441,7258117,HCP_4442,1,87,1100,1302,2373,4112,5334,336,354,40,74,118,217,44,188,301,60,105,154,8,13,19,2,3,6,6,7,10,True,False
4442,5705410,HCP_4443,0,30,562,623,1215,1898,3746,110,178,74,78,105,158,81,206,333,106,107,208,11,17,26,2,4,5,3,5,7,True,False
4443,1307379,HCP_4444,0,44,213,304,317,507,654,41,71,72,82,158,181,73,163,293,74,142,218,14,25,26,1,2,3,5,6,12,False,True
4444,4925144,HCP_4445,0,89,1100,2053,2987,4336,6069,123,218,45,59,90,152,50,236,381,85,90,107,16,20,26,1,2,3,4,6,7,False,True
4445,3852380,HCP_4446,0,51,873,1054,1489,1931,3593,260,437,60,110,140,173,72,180,231,110,214,413,13,20,23,2,3,5,3,4,8,False,False
4446,7497165,HCP_4447,0,43,1100,1334,2072,2415,3355,243,299,34,52,83,128,64,158,297,63,96,166,10,13,22,1,2,4,8,14,21,False,True
4447,6224330,HCP_4448,1,49,738,1371,1753,3025,5097,279,516,61,107,176,286,38,123,187,52,93,102,9,10,13,1,2,4,3,5,10,False,True
4448,5470746,HCP_4449,0,35,245,247,467,826,1028,301,327,64,80,120,157,66,149,225,66,107,169,16,25,29,2,4,8,8,16,21,False,True
4449,8617649,HCP_4450,0,52,1100,1793,2597,3041,3047,131,229,28,39,70,111,80,224,328,90,135,144,15,30,36,1,2,3,4,6,10,True,False
4450,4255238,HCP_4451,1,55,981,1115,1334,2219,4186,35,66,66,113,148,243,66,157,175,151,220,268,8,9,14,1,2,3,8,10,18,False,False
4451,5618669,HCP_4452,0,55,1100,1545,2982,4576,6611,227,428,46,89,94,96,34,105,158,45,54,71,11,20,25,1,2,3,3,5,6,False,False
4452,2948986,HCP_4453,0,53,1100,1952,2916,3225,3577,15,29,68,94,160,292,40,102,162,96,170,338,8,15,25,2,3,6,6,11,17,False,False
4453,8632558,HCP_4454,0,39,1100,1698,1831,2488,3733,252,265,33,39,67,71,69,107,134,141,257,381,20,32,51,1,2,4,4,7,13,False,True
4454,6384531,HCP_4455,0,64,1019,1484,2342,3485,5446,155,177,23,29,56,70,62,49,71,78,115,218,16,19,23,2,3,4,4,8,14,False,False
4455,4495861,HCP_4456,0,58,1100,2130,2872,3828,4216,99,170,50,75,143,277,70,114,154,91,106,204,8,12,16,1,2,4,4,5,7,False,True
4456,1335753,HCP_4457,0,82,1100,1722,2870,3451,3636,78,130,49,63,84,114,78,74,147,96,107,117,8,10,19,1,2,4,8,11,14,True,False
4457,5283561,HCP_4458,0,55,269,411,602,1115,1897,247,298,64,95,164,248,42,179,245,66,79,148,11,18,25,1,2,3,4,8,11,True,False
4458,7354305,HCP_4459,0,84,1100,1596,2873,5671,6058,111,185,28,33,38,54,56,178,278,100,171,218,10,13,20,2,3,6,8,10,12,True,False
4459,1698306,HCP_4460,0,59,251,492,654,812,1584,217,360,40,53,66,90,64,84,101,102,128,141,13,21,23,1,2,3,5,9,15,False,True
4460,9732925,HCP_4461,0,75,739,1374,2137,2688,3569,118,119,72,110,129,211,79,144,156,71,90,176,8,12,15,1,2,4,7,14,17,True,False
4461,5128956,HCP_4462,0,67,1100,1625,2817,5587,8534,158,202,28,40,80,145,61,225,402,53,96,162,15,25,48,1,2,3,4,8,15,False,False
4462,1883192,HCP_4463,1,42,355,540,1013,1973,3108,34,47,58,69,124,216,62,97,115,72,107,178,11,21,38,2,3,5,6,12,21,False,True
4463,5649301,HCP_4464,1,73,461,778,1294,2340,3462,24,29,37,58,69,71,51,107,135,104,158,280,7,14,22,2,3,6,6,10,17,False,False
4464,2059167,HCP_4465,0,91,277,334,475,765,1263,333,541,25,31,57,111,44,154,301,108,163,197,15,22,30,1,2,3,8,10,19,False,False
4465,9710420,HCP_4466,0,62,1100,1466,2875,5006,9979,350,559,25,40,69,131,52,152,157,73,128,222,13,26,36,2,3,5,5,8,12,False,False
4466,4865391,HCP_4467,0,50,1100,1367,2240,4424,8168,246,294,28,30,51,80,58,219,410,83,120,126,11,19,28,1,2,4,4,6,11,True,False
4467,6190985,HCP_4468,1,64,1075,2103,3498,5010,7320,342,607,40,47,60,88,56,134,184,74,141,264,15,26,30,2,4,6,4,6,7,True,False
4468,3078658,HCP_4469,0,47,1100,1342,2504,3521,4231,147,180,58,83,121,150,52,97,99,55,92,172,11,17,33,2,3,5,4,8,13,False,False
4469,2750264,HCP_4470,0,61,479,719,1249,1491,2677,161,163,42,65,71,74,42,175,270,61,121,134,14,24,34,2,4,6,5,9,10,True,False
4470,1384004,HCP_4471,1,70,355,607,662,859,1702,141,224,66,68,94,145,74,123,176,91,107,122,8,10,19,2,4,8,5,7,12,False,False
4471,9740327,HCP_4472,0,78,428,793,797,1410,2612,281,343,27,51,84,122,59,166,273,76,127,241,18,26,36,2,4,5,3,4,5,False,True
4472,4669907,HCP_4473,0,52,695,1233,1852,2037,2321,279,310,75,86,126,193,47,135,249,64,85,109,10,16,25,1,2,3,3,4,8,True,False
4473,2170544,HCP_4474,0,57,750,1338,2674,4087,5504,173,200,67,126,231,439,37,87,164,66,126,186,10,12,18,1,2,4,4,7,9,False,False
4474,1573852,HCP_4475,0,50,855,1401,2582,2659,2953,223,379,64,108,162,197,68,75,112,143,176,323,7,9,11,2,4,8,7,14,18,False,True
4475,7688400,HCP_4476,0,77,1100,1965,3401,6304,7270,181,247,52,87,168,237,50,143,162,77,107,162,12,23,33,1,2,3,7,10,18,False,True
4476,3380720,HCP_4477,0,49,1063,1362,1664,2129,2468,52,94,38,66,70,118,72,181,290,130,232,303,11,18,33,1,2,3,4,5,10,True,False
4477,1096452,HCP_4478,0,54,1100,2047,3045,4274,5419,256,451,30,51,90,127,42,86,112,65,128,161,6,12,15,2,4,7,5,10,17,False,False
4478,1941385,HCP_4479,0,70,262,465,771,967,1863,144,233,69,80,155,239,76,77,93,50,54,59,14,24,42,1,2,4,3,5,8,True,False
4479,1128508,HCP_4480,1,31,143,148,230,380,486,37,45,60,108,144,184,79,141,202,118,206,280,13,24,48,2,4,6,3,6,10,True,False
4480,9222933,HCP_4481,0,88,100,120,138,149,274,199,203,49,71,76,125,44,110,114,114,168,254,16,26,32,1,2,3,5,9,15,False,False
4481,1353020,HCP_4482,0,31,1021,1515,2511,3577,5771,189,289,54,96,123,236,54,129,165,96,160,251,6,11,21,2,4,7,3,4,8,False,False
4482,3828021,HCP_4483,0,62,686,775,903,1152,2099,233,273,30,59,99,130,64,152,175,88,132,172,14,27,53,1,2,4,3,6,7,False,False
4483,9308008,HCP_4484,1,80,1100,1438,2555,3634,3909,269,378,67,80,124,189,70,114,134,94,141,175,11,15,20,1,2,3,3,5,6,False,True
4484,7635992,HCP_4485,0,35,1100,1601,2842,2856,5294,26,34,25,38,75,99,73,87,154,125,248,299,10,16,30,2,3,4,5,9,13,False,False
4485,3476667,HCP_4486,1,35,1100,1505,2696,4240,4605,140,191,66,122,155,257,56,69,130,53,90,148,11,22,26,1,2,3,3,6,8,False,False
4486,2974801,HCP_4487,0,51,1100,1424,2621,4891,9315,18,23,58,100,152,284,51,45,55,79,126,153,11,20,24,1,2,4,4,5,6,False,False
4487,2806532,HCP_4488,0,58,1100,2091,3761,6419,12490,161,253,63,71,139,142,77,113,197,94,172,243,8,11,19,1,2,3,4,7,11,False,True
4488,6243520,HCP_4489,0,55,1100,1610,2467,3919,4534,123,184,67,88,127,185,45,131,202,91,126,181,13,22,31,1,2,3,4,8,15,False,True
4489,1712520,HCP_4490,0,68,1100,1717,1795,2640,2900,207,219,54,76,118,211,43,111,191,98,187,292,16,32,40,1,2,4,7,11,21,False,False
4490,5102533,HCP_4491,0,87,100,155,234,275,428,238,258,66,77,80,158,56,137,188,72,115,206,17,32,63,1,2,4,5,10,11,False,False
4491,5001830,HCP_4492,0,81,954,986,1505,2962,5921,207,242,26,29,44,70,79,59,85,118,185,293,10,13,16,1,2,4,8,12,22,False,False
4492,5789980,HCP_4493,0,52,1100,1743,2379,3907,6927,18,20,58,87,143,217,56,181,245,54,92,127,15,27,34,1,2,3,7,10,20,True,False
4493,9379580,HCP_4494,0,67,148,208,395,737,1272,284,364,44,69,118,224,77,102,184,56,85,149,12,14,19,1,2,4,4,7,8,False,False
4494,6977153,HCP_4495,0,81,1100,1902,2322,2551,3206,177,297,38,65,73,96,74,97,191,113,155,245,11,17,30,1,2,3,3,5,7,True,False
4495,1163721,HCP_4496,0,36,541,1062,1573,1610,2041,327,573,43,49,50,55,63,163,195,129,170,305,10,12,17,1,2,4,3,6,12,True,False
4496,3672032,HCP_4497,0,83,530,736,886,1363,1696,333,391,24,43,83,124,69,128,161,80,105,133,15,25,26,2,4,6,3,4,5,True,False
4497,3433514,HCP_4498,1,89,1100,1515,2869,3621,6494,182,207,65,72,102,156,36,101,148,151,164,177,12,21,36,1,2,3,6,10,15,False,True
4498,2285939,HCP_4499,0,83,1100,1592,3020,4692,8225,303,585,30,48,75,125,54,161,285,80,109,139,6,12,21,2,4,5,4,8,11,False,True
4499,2548767,HCP_4500,0,89,1100,1757,3385,5347,6309,290,320,66,122,168,192,51,46,80,68,112,145,10,11,13,1,2,4,7,8,10,True,False
4500,6081435,HCP_4501,0,66,216,295,402,748,1192,292,431,41,80,123,226,42,232,235,89,102,201,13,21,31,1,2,3,7,10,20,False,False
4501,5085505,HCP_4502,1,84,680,1002,1995,3818,7337,301,477,25,41,67,127,80,116,182,70,138,196,10,14,18,2,4,7,4,6,11,False,True
4502,7550570,HCP_4503,0,88,1100,2037,3779,4250,7372,94,169,41,44,83,165,35,112,141,109,114,118,13,15,17,2,3,5,3,4,7,False,False
4503,6311880,HCP_4504,1,83,1100,1629,3246,5638,8015,188,217,27,33,47,78,78,105,167,86,94,147,11,17,28,1,2,4,5,7,8,False,False
4504,7970946,HCP_4505,0,41,880,1106,2157,2302,3945,235,460,38,50,60,65,71,174,272,127,154,161,12,16,26,1,2,3,4,5,6,True,False
4505,2848548,HCP_4506,1,87,1100,1576,2264,2322,4222,312,449,57,69,82,146,71,147,257,55,109,135,7,12,16,1,2,3,6,8,12,False,False
4506,6912560,HCP_4507,1,78,350,591,648,688,1070,66,79,47,85,136,238,63,89,152,99,120,142,13,25,47,2,4,7,3,4,5,True,False
4507,5295324,HCP_4508,0,61,312,325,502,738,969,63,113,29,47,49,92,74,113,212,90,173,287,13,19,27,1,2,4,7,11,22,True,False
4508,4780024,HCP_4509,0,76,534,737,1334,1836,3648,346,564,64,107,169,305,58,158,264,90,167,202,6,7,8,1,2,4,3,5,9,False,False
4509,8800598,HCP_4510,1,73,686,1023,1380,2297,4212,307,462,59,99,107,142,51,246,416,63,82,138,17,27,29,2,3,6,4,5,9,False,False
4510,3507347,HCP_4511,0,40,361,574,818,1050,1972,28,56,54,108,184,209,74,74,129,62,87,104,9,12,19,1,2,3,6,7,12,True,False
4511,7590442,HCP_4512,1,30,1100,1920,3566,4375,7761,241,263,38,53,90,133,45,156,276,113,123,154,11,12,18,2,3,6,5,9,15,False,False
4512,5901840,HCP_4513,0,37,1100,1142,1811,3015,5811,33,49,50,66,124,125,73,100,135,131,204,321,10,16,19,1,2,4,4,7,14,False,False
4513,3393027,HCP_4514,0,42,980,1699,1879,2226,3475,294,536,63,96,178,255,48,118,165,71,115,168,7,11,19,1,2,3,5,8,12,True,False
4514,9104231,HCP_4515,0,42,956,975,1315,1931,2261,133,248,26,49,78,144,34,70,114,64,74,120,8,14,26,2,4,8,4,5,8,False,False
4515,9414128,HCP_4516,0,89,1001,1183,1257,1780,2452,291,558,50,59,99,104,73,234,433,98,102,124,20,40,76,2,3,5,7,12,20,False,False
4516,6472520,HCP_4517,0,90,988,1058,1999,3349,3620,280,407,67,123,241,243,51,113,116,88,163,257,18,21,25,1,2,4,3,4,6,True,False
4517,8404435,HCP_4518,0,59,1100,1803,2212,2220,4345,143,183,58,76,87,93,70,71,123,52,102,121,15,24,44,1,2,3,6,9,17,False,False
4518,9536700,HCP_4519,1,79,494,945,1380,2232,3143,31,43,75,124,194,238,60,134,165,90,149,275,6,11,17,1,2,3,6,7,9,False,False
4519,1686344,HCP_4520,1,35,1100,1342,2207,4013,5185,323,586,72,136,193,236,61,91,166,65,99,129,9,10,19,1,2,3,3,5,10,False,False
4520,5082850,HCP_4521,0,39,1100,2174,4009,4308,6455,123,198,26,34,62,107,46,123,172,54,64,96,12,13,23,2,4,8,7,9,14,False,True
4521,3584894,HCP_4522,0,47,100,184,202,328,424,51,62,71,128,157,214,47,131,202,102,199,396,19,22,33,2,3,6,7,10,19,True,False
4522,6593662,HCP_4523,0,86,1100,1717,2337,2470,4423,178,214,49,55,66,99,77,64,73,66,96,118,19,33,38,2,3,6,5,8,9,False,True
4523,3544990,HCP_4524,0,71,641,810,1147,2233,3012,76,141,25,28,42,43,63,183,287,41,61,111,14,25,49,1,2,3,3,5,9,False,False
4524,5986177,HCP_4525,0,44,1100,2098,3665,4896,8648,334,533,71,110,159,167,65,112,148,121,183,337,8,16,26,1,2,4,3,5,8,False,True
4525,1470644,HCP_4526,0,67,1100,2150,2394,4227,4823,226,426,46,78,143,161,58,61,115,114,225,229,6,10,14,2,4,7,4,5,8,False,False
4526,3097516,HCP_4527,0,49,467,808,1294,1856,2514,140,183,53,62,65,123,47,117,152,102,142,180,11,15,18,1,2,3,6,7,9,True,False
4527,1595472,HCP_4528,0,78,305,411,619,1015,1810,288,335,66,100,137,225,75,105,209,97,105,151,12,23,44,1,2,4,3,6,11,False,True
4528,5602679,HCP_4529,1,75,637,1164,1583,2512,3075,343,498,72,125,189,334,57,157,177,52,73,103,16,30,55,1,2,3,3,4,6,False,False
4529,5664533,HCP_4530,1,35,1100,1618,2894,3149,6227,226,264,35,50,56,96,41,64,127,60,118,158,19,21,34,2,3,5,6,7,10,False,False
4530,4947822,HCP_4531,0,84,558,939,1438,1519,2995,261,391,37,52,77,125,59,260,350,129,207,222,15,20,22,1,2,3,3,4,8,False,True
4531,8788511,HCP_4532,0,47,689,961,1174,1942,2911,255,271,75,105,140,197,64,94,160,74,135,220,13,16,28,2,3,6,5,7,14,False,False
4532,9985770,HCP_4533,0,60,788,1428,1556,2338,3352,229,230,59,110,157,240,78,130,157,75,84,112,12,16,24,1,2,4,3,5,10,True,False
4533,6994099,HCP_4534,0,75,260,386,655,688,1053,8,12,68,95,108,164,38,113,122,95,146,215,9,17,26,2,3,6,4,8,10,True,False
4534,3152440,HCP_4535,0,83,719,1002,1405,2279,2594,67,93,67,117,142,229,78,118,199,47,49,72,13,21,35,1,2,4,3,6,8,False,False
4535,1046914,HCP_4536,0,87,244,304,340,551,929,337,339,62,107,145,192,58,78,140,82,87,88,11,13,22,1,2,3,4,5,8,False,True
4536,6474439,HCP_4537,1,85,1007,1809,3245,5562,11066,31,53,60,83,99,129,58,163,277,75,76,152,12,17,25,2,3,6,3,5,9,True,False
4537,4553515,HCP_4538,1,29,930,1839,3545,6489,11927,253,486,72,87,107,209,46,129,212,100,112,223,13,17,32,2,4,7,8,13,14,True,False
4538,1145268,HCP_4539,0,49,1100,2043,4025,6724,10295,53,77,55,77,84,132,79,101,177,94,182,183,20,22,37,1,2,4,4,5,8,False,False
4539,3233023,HCP_4540,1,69,856,1335,2141,3555,4713,53,68,68,86,170,197,67,92,94,70,104,110,14,20,23,1,2,4,6,8,14,False,True
4540,2746467,HCP_4541,1,30,1009,1253,2054,3696,4501,120,179,50,92,183,278,81,148,183,66,86,96,9,12,23,1,2,3,4,8,10,False,True
4541,2990385,HCP_4542,1,86,855,1554,2218,4120,5268,239,469,40,52,74,78,81,88,134,126,190,302,6,12,17,1,2,4,3,4,8,False,True
4542,7107992,HCP_4543,0,45,1100,1106,1445,1828,2607,30,54,31,60,83,139,74,79,116,87,133,220,12,14,21,1,2,4,4,5,8,True,False
4543,2995385,HCP_4544,0,44,1100,2179,2484,2746,3387,304,590,67,87,159,307,55,172,319,129,249,450,7,10,17,1,2,4,6,10,17,False,False
4544,2547287,HCP_4545,0,52,1100,2194,3950,4130,7925,171,246,65,74,141,275,37,59,76,72,103,204,9,15,24,2,3,4,8,11,12,False,False
4545,1805527,HCP_4546,0,62,1097,1155,1308,2414,3755,44,83,72,123,179,357,42,185,356,67,100,139,7,13,20,2,3,4,3,6,7,True,False
4546,8993229,HCP_4547,1,89,1100,2129,2214,3936,6226,49,50,26,51,88,124,58,120,224,139,224,308,10,16,17,1,2,3,4,8,10,True,False
4547,1118392,HCP_4548,0,61,599,716,847,1285,1547,117,165,23,33,39,65,73,82,102,63,89,95,19,31,50,2,4,6,3,6,11,False,False
4548,9217082,HCP_4549,1,45,1100,1579,1649,2380,2969,22,44,51,76,90,135,67,176,339,75,120,238,9,16,27,2,4,5,3,4,5,False,True
4549,3346807,HCP_4550,0,91,268,448,681,1316,2092,46,67,67,132,212,341,77,202,281,40,58,73,13,15,27,1,2,3,4,6,7,False,False
4550,7148411,HCP_4551,0,32,1100,1134,1560,2732,4554,335,650,62,87,140,263,42,90,162,73,127,224,20,37,58,1,2,3,5,9,15,False,False
4551,6372296,HCP_4552,0,50,1040,1149,1625,3151,5108,315,438,62,80,132,221,56,210,267,64,117,202,13,19,24,1,2,4,7,9,13,False,False
4552,9443564,HCP_4553,0,53,319,604,972,1621,2889,54,95,24,28,29,35,81,234,239,99,102,121,13,26,27,1,2,4,4,7,14,True,False
4553,6111026,HCP_4554,0,41,100,145,267,358,423,308,570,38,49,57,84,59,75,142,113,159,267,12,22,38,2,4,5,6,8,11,False,False
4554,8066334,HCP_4555,1,41,938,1797,2013,2326,3411,272,345,67,126,149,252,55,129,183,119,154,308,10,11,19,1,2,4,6,11,16,True,False
4555,4407278,HCP_4556,0,57,990,1062,1325,1719,3264,22,30,56,95,180,311,54,93,153,89,139,261,9,12,16,2,4,8,6,11,14,False,True
4556,9315960,HCP_4557,0,38,803,1307,2145,3325,4728,24,48,68,80,95,129,67,56,65,66,67,109,8,9,18,1,2,4,4,8,13,True,False
4557,4139764,HCP_4558,1,30,1100,1158,1550,2425,3791,341,591,64,113,126,178,72,142,267,80,91,113,7,10,16,1,2,3,3,4,7,False,True
4558,4071674,HCP_4559,0,56,336,466,932,1295,2306,107,142,35,51,55,77,76,139,229,156,273,411,7,13,18,2,4,6,6,7,9,False,False
4559,2356040,HCP_4560,1,85,668,1291,2016,2983,4371,105,114,61,116,173,318,76,136,214,96,159,177,10,11,18,2,4,7,3,5,10,False,False
4560,3978295,HCP_4561,1,61,463,533,693,1311,2225,278,338,68,74,105,162,76,72,114,135,160,173,6,10,13,2,3,4,3,6,7,True,False
4561,8433736,HCP_4562,0,87,1100,2187,2370,3217,6093,177,337,47,55,65,117,39,191,281,94,124,129,15,17,21,2,4,6,5,8,13,False,False
4562,2212647,HCP_4563,1,62,442,595,711,1077,1281,190,333,26,28,39,57,76,135,198,55,70,130,13,22,33,2,4,8,6,7,10,False,False
4563,5335694,HCP_4564,1,32,1090,1891,2825,3408,3796,113,153,61,108,180,256,70,126,135,156,276,422,14,24,42,1,2,4,3,6,9,False,False
4564,8317560,HCP_4565,0,46,1100,1557,3106,5449,7117,254,309,66,96,147,257,73,257,320,68,107,180,10,12,13,1,2,3,3,6,8,False,True
4565,2567520,HCP_4566,0,88,918,1221,2145,2635,2749,237,287,67,98,193,239,35,111,119,85,97,160,14,25,45,2,4,7,4,5,6,True,False
4566,7994343,HCP_4567,0,39,854,1039,1142,1916,2617,321,571,41,71,112,209,50,64,107,68,71,121,7,8,11,1,2,3,3,5,6,False,False
4567,3783064,HCP_4568,0,92,161,277,325,621,1203,120,205,75,92,100,194,49,213,378,61,70,136,12,20,36,1,2,4,3,6,7,False,False
4568,3634651,HCP_4569,0,81,1044,1273,1733,3423,4801,338,456,55,70,105,153,42,108,118,83,114,181,10,15,18,2,3,5,8,14,15,False,False
4569,4176420,HCP_4570,0,75,1095,2182,3317,5166,8758,155,188,37,74,113,126,81,118,235,57,99,161,17,24,44,2,3,6,4,7,8,False,True
4570,6963252,HCP_4571,0,30,531,1025,1532,2701,3534,191,268,63,82,156,207,50,80,145,94,144,288,15,16,20,1,2,3,4,8,12,False,False
4571,5570966,HCP_4572,1,42,1100,1255,2326,2564,3317,307,423,63,85,126,138,35,138,224,96,142,185,20,27,42,2,3,4,6,8,9,False,False
4572,4851625,HCP_4573,0,68,1100,1969,2114,3039,5722,232,414,62,111,206,232,55,109,115,88,113,184,13,14,25,2,3,4,5,6,7,False,False
4573,9406415,HCP_4574,1,43,1100,1195,2018,2571,3071,122,144,52,81,138,273,51,99,130,132,243,280,16,24,31,2,3,5,6,10,15,False,False
4574,9457773,HCP_4575,1,31,1100,1623,2689,2887,4475,270,285,29,46,64,93,52,107,109,45,53,81,9,11,17,1,2,3,4,7,11,True,False
4575,6857549,HCP_4576,0,53,1100,1939,3536,3729,7190,233,319,33,37,46,77,80,102,109,92,175,232,13,18,24,2,3,6,4,7,10,False,False
4576,4186163,HCP_4577,0,92,874,957,1677,2362,3559,347,681,58,96,153,158,46,99,172,126,129,166,14,23,38,2,4,6,3,4,7,True,False
4577,8343592,HCP_4578,1,73,391,722,1294,2546,4357,110,157,31,49,94,128,51,83,149,134,161,252,12,16,22,2,4,7,6,7,10,False,True
4578,2146501,HCP_4579,0,43,1100,1731,2239,2719,3696,214,318,70,139,197,253,34,167,254,95,135,207,14,25,31,2,3,5,4,8,10,False,True
4579,2300617,HCP_4580,1,70,1100,1205,1828,2136,2894,198,359,39,45,75,129,57,191,249,84,134,197,10,16,22,1,2,4,4,8,9,False,False
4580,4834499,HCP_4581,1,88,924,1774,2706,3799,4015,123,126,32,62,102,121,60,87,123,58,75,83,12,15,24,1,2,4,5,8,16,False,True
4581,2890221,HCP_4582,0,74,186,271,445,746,924,282,370,27,43,71,102,45,115,139,35,56,68,12,15,20,2,3,4,6,7,13,True,False
4582,8735408,HCP_4583,0,66,100,197,378,603,623,209,218,45,71,135,153,73,237,345,50,72,102,10,19,26,2,4,6,5,9,14,False,False
4583,9010258,HCP_4584,1,48,126,209,249,471,935,297,549,34,68,74,79,51,65,126,85,168,199,7,9,16,2,3,4,6,12,15,False,True
4584,3064956,HCP_4585,0,70,618,851,1517,2737,4725,339,398,49,52,67,89,46,164,324,37,55,100,15,27,42,1,2,4,6,11,17,True,False
4585,9168335,HCP_4586,1,47,990,1840,2183,4096,5660,251,465,28,33,40,73,67,89,128,72,104,133,16,24,29,2,4,8,5,6,11,False,False
4586,4857060,HCP_4587,1,64,1100,1661,1992,2518,4939,222,245,74,80,149,150,52,100,196,103,159,264,8,9,16,1,2,3,5,9,12,False,True
4587,7256916,HCP_4588,0,35,1038,1078,1218,1549,2654,102,139,65,107,195,301,46,220,319,118,168,252,10,16,23,1,2,3,6,7,12,True,False
4588,9828450,HCP_4589,0,42,1060,1797,1958,2324,4493,60,116,24,39,48,76,34,178,271,69,126,213,11,16,17,2,3,4,6,9,18,False,False
4589,3510385,HCP_4590,0,75,746,1245,1300,1916,2987,318,350,42,43,60,70,64,121,170,108,168,195,6,8,13,1,2,3,3,4,7,False,False
4590,9816488,HCP_4591,0,49,1100,1395,2553,3836,6504,39,59,42,63,102,116,47,83,127,107,167,331,10,12,20,1,2,4,3,4,7,False,False
4591,2337362,HCP_4592,0,28,1100,1307,2028,3175,3815,55,60,73,119,167,176,55,114,137,81,115,188,13,16,22,2,3,5,4,6,9,True,False
4592,1903062,HCP_4593,0,59,992,1305,1525,2455,3795,280,288,30,38,71,99,39,128,227,101,185,266,11,16,29,1,2,4,7,10,18,False,True
4593,8437863,HCP_4594,0,47,890,1244,1789,2736,5109,247,379,49,70,80,88,70,127,154,89,102,118,13,26,52,2,3,5,4,6,8,True,False
4594,6721014,HCP_4595,0,72,1100,2142,3649,5803,8513,255,501,75,123,210,348,43,210,370,131,246,321,9,18,30,1,2,3,6,11,12,False,False
4595,5163709,HCP_4596,1,38,538,609,899,1596,1687,120,211,39,45,90,156,42,149,213,101,113,171,10,16,31,1,2,4,3,5,6,False,False
4596,9386218,HCP_4597,0,52,1100,2047,3656,5604,7322,300,417,25,45,64,88,62,86,142,72,120,213,14,27,45,2,3,6,8,9,11,True,False
4597,6797171,HCP_4598,0,74,1003,1331,2387,4357,7768,291,565,28,32,64,126,63,120,164,77,88,176,17,20,38,1,2,4,3,6,9,False,True
4598,7037066,HCP_4599,0,44,1100,1221,1463,1906,2564,219,368,58,66,105,146,60,135,160,148,223,357,14,26,27,1,2,3,4,6,10,False,False
4599,2365575,HCP_4600,0,66,1100,1523,1983,3750,5390,51,71,46,53,73,133,36,219,321,99,101,137,6,7,12,2,3,6,4,6,9,True,False
